kode_provinsi,nama_provinsi,kode_provinsi_dagri,nama_provinsi_dagri,kode_kabupaten,nama_kabupaten,kode_kabupaten_dagri,nama_kabupaten_dagri,kode_kecamatan,nama_kecamatan,kode_kecamatan_dagri,nama_kecamatan_dagri
17,BENGKULU,17,BENGKULU,1702,KAB. REJANG LEBONG,1702,KAB. REJANG LEBONG,1702032,BINDU RIANG,170220,Binduriang
17,BENGKULU,17,BENGKULU,1702,KAB. REJANG LEBONG,1702,KAB. REJANG LEBONG,1702033,SINDANG BELITI ULU,170221,Sindang Beliti Ulu
17,BENGKULU,17,BENGKULU,1702,KAB. REJANG LEBONG,1702,KAB. REJANG LEBONG,1702034,SINDANG DATARAN,170222,Sindang Dataran
17,BENGKULU,17,BENGKULU,1702,KAB. REJANG LEBONG,1702,KAB. REJANG LEBONG,1702040,CURUP,170209,Curup
17,BENGKULU,17,BENGKULU,1702,KAB. REJANG LEBONG,1702,KAB. REJANG LEBONG,1702041,BERMANI ULU,170210,Bermani Ulu
17,BENGKULU,17,BENGKULU,1702,KAB. REJANG LEBONG,1702,KAB. REJANG LEBONG,1702042,SELUPU REJANG,170211,Selupu Rejang
17,BENGKULU,17,BENGKULU,1702,KAB. REJANG LEBONG,1702,KAB. REJANG LEBONG,1702043,CURUP SELATAN,170218,Curup Selatan
17,BENGKULU,17,BENGKULU,1702,KAB. REJANG LEBONG,1702,KAB. REJANG LEBONG,1702044,CURUP TENGAH,170219,Curup Tengah
17,BENGKULU,17,BENGKULU,1702,KAB. REJANG LEBONG,1702,KAB. REJANG LEBONG,1702045,BERMANI ULU RAYA,170224,Bermani Ulu Raya
17,BENGKULU,17,BENGKULU,1702,KAB. REJANG LEBONG,1702,KAB. REJANG LEBONG,1702046,CURUP UTARA,170216,Curup Utara
17,BENGKULU,17,BENGKULU,1702,KAB. REJANG LEBONG,1702,KAB. REJANG LEBONG,1702047,CURUP TIMUR,170217,Curup Timur
17,BENGKULU,17,BENGKULU,1703,KAB. BENGKULU UTARA,1703,KAB. BENGKULU UTARA,1703010,ENGGANO,170301,Enggano
17,BENGKULU,17,BENGKULU,1703,KAB. BENGKULU UTARA,1703,KAB. BENGKULU UTARA,1703050,KERKAP,170306,Kerkap
17,BENGKULU,17,BENGKULU,1703,KAB. BENGKULU UTARA,1703,KAB. BENGKULU UTARA,1703051,AIR NAPAL,170316,Air Napal
17,BENGKULU,17,BENGKULU,1703,KAB. BENGKULU UTARA,1703,KAB. BENGKULU UTARA,1703052,AIR BESI,170315,Air Besi
17,BENGKULU,17,BENGKULU,1703,KAB. BENGKULU UTARA,1703,KAB. BENGKULU UTARA,1703053,HULU PALIK,170319,Hulu Palik
17,BENGKULU,17,BENGKULU,1703,KAB. BENGKULU UTARA,1703,KAB. BENGKULU UTARA,1703054,TANJUNG AGUNG PALIK,170322,Tanjung Agung Palik
17,BENGKULU,17,BENGKULU,1703,KAB. BENGKULU UTARA,1703,KAB. BENGKULU UTARA,1703060,ARGA MAKMUR,170307,Kota Arga Makmur
17,BENGKULU,17,BENGKULU,1703,KAB. BENGKULU UTARA,1703,KAB. BENGKULU UTARA,1703061,ARMA JAYA,170321,Arma Jaya
17,BENGKULU,17,BENGKULU,1703,KAB. BENGKULU UTARA,1703,KAB. BENGKULU UTARA,1703070,LAIS,170310,Lais
17,BENGKULU,17,BENGKULU,1703,KAB. BENGKULU UTARA,1703,KAB. BENGKULU UTARA,1703071,BATIK NAU,170311,Batik Nau
17,BENGKULU,17,BENGKULU,1703,KAB. BENGKULU UTARA,1703,KAB. BENGKULU UTARA,1703072,GIRI MULYA,170308,Giri Mulya
17,BENGKULU,17,BENGKULU,1703,KAB. BENGKULU UTARA,1703,KAB. BENGKULU UTARA,1703073,AIR PADANG,170320,Air Padang
17,BENGKULU,17,BENGKULU,1703,KAB. BENGKULU UTARA,1703,KAB. BENGKULU UTARA,1703080,PADANG JAYA,170309,Padang Jaya
17,BENGKULU,17,BENGKULU,1703,KAB. BENGKULU UTARA,1703,KAB. BENGKULU UTARA,1703090,KETAHUN,170312,Ketahun
17,BENGKULU,17,BENGKULU,1703,KAB. BENGKULU UTARA,1703,KAB. BENGKULU UTARA,1703091,NAPAL PUTIH,170313,Napal Putih
17,BENGKULU,17,BENGKULU,1703,KAB. BENGKULU UTARA,1703,KAB. BENGKULU UTARA,1703092,ULOK KUPAI,170323,Ulok Kupai
17,BENGKULU,17,BENGKULU,1703,KAB. BENGKULU UTARA,1703,KAB. BENGKULU UTARA,1703093,PINANG RAYA,170324,Pinang Raya
17,BENGKULU,17,BENGKULU,1703,KAB. BENGKULU UTARA,1703,KAB. BENGKULU UTARA,1703100,PUTRI HIJAU,170314,Putri Hijau
17,BENGKULU,17,BENGKULU,1703,KAB. BENGKULU UTARA,1703,KAB. BENGKULU UTARA,1703101,MARGA SAKTI SEBELAT,170325,Marga Sakti Sebelat
17,BENGKULU,17,BENGKULU,1704,KAB. KAUR,1704,KAB. KAUR,1704010,NASAL,170407,Nasal
17,BENGKULU,17,BENGKULU,1704,KAB. KAUR,1704,KAB. KAUR,1704020,MAJE,170406,Maje
17,BENGKULU,17,BENGKULU,1704,KAB. KAUR,1704,KAB. KAUR,1704030,KAUR SELATAN,170405,Kaur Selatan
17,BENGKULU,17,BENGKULU,1704,KAB. KAUR,1704,KAB. KAUR,1704031,TETAP,170412,Tetap
17,BENGKULU,17,BENGKULU,1704,KAB. KAUR,1704,KAB. KAUR,1704040,KAUR TENGAH,170404,Kaur Tengah
17,BENGKULU,17,BENGKULU,1704,KAB. KAUR,1704,KAB. KAUR,1704041,LUAS,170410,Luas
17,BENGKULU,17,BENGKULU,1704,KAB. KAUR,1704,KAB. KAUR,1704042,MUARA SAHUNG,170411,Muara Sahung
17,BENGKULU,17,BENGKULU,1704,KAB. KAUR,1704,KAB. KAUR,1704050,KINAL,170401,Kinal
17,BENGKULU,17,BENGKULU,1704,KAB. KAUR,1704,KAB. KAUR,1704051,SEMIDANG GUMAY,170408,Semidang Gumay
17,BENGKULU,17,BENGKULU,1704,KAB. KAUR,1704,KAB. KAUR,1704060,TANJUNG KEMUNING,170402,Tanjung Kemuning
17,BENGKULU,17,BENGKULU,1704,KAB. KAUR,1704,KAB. KAUR,1704061,KELAM TENGAH,170409,Kelam Tengah
17,BENGKULU,17,BENGKULU,1704,KAB. KAUR,1704,KAB. KAUR,1704070,KAUR UTARA,170403,Kaur Utara
17,BENGKULU,17,BENGKULU,1704,KAB. KAUR,1704,KAB. KAUR,1704071,PADANG GUCI HILIR,170414,Padang Guci Hilir
17,BENGKULU,17,BENGKULU,1704,KAB. KAUR,1704,KAB. KAUR,1704072,LUNGKANG KULE,170413,Lungkang Kule
17,BENGKULU,17,BENGKULU,1704,KAB. KAUR,1704,KAB. KAUR,1704073,PADANG GUCI HULU,170415,Padang Guci Hulu
17,BENGKULU,17,BENGKULU,1705,KAB. SELUMA,1705,KAB. SELUMA,1705010,SEMIDANG ALAS MARAS,170505,Semidang Alas Maras
17,BENGKULU,17,BENGKULU,1705,KAB. SELUMA,1705,KAB. SELUMA,1705020,SEMIDANG ALAS,170504,Semidang Alas
17,BENGKULU,17,BENGKULU,1705,KAB. SELUMA,1705,KAB. SELUMA,1705030,TALO,170503,Talo
17,BENGKULU,17,BENGKULU,1705,KAB. SELUMA,1705,KAB. SELUMA,1705031,ILIR TALO,170514,Ilir Talo
17,BENGKULU,17,BENGKULU,1705,KAB. SELUMA,1705,KAB. SELUMA,1705032,TALO KECIL,170512,Talo Kecil
17,BENGKULU,17,BENGKULU,1705,KAB. SELUMA,1705,KAB. SELUMA,1705033,ULU TALO,170513,Ulu Talo
17,BENGKULU,17,BENGKULU,1705,KAB. SELUMA,1705,KAB. SELUMA,1705040,SELUMA,170502,Seluma
17,BENGKULU,17,BENGKULU,1705,KAB. SELUMA,1705,KAB. SELUMA,1705041,SELUMA SELATAN,170511,Seluma Selatan
17,BENGKULU,17,BENGKULU,1705,KAB. SELUMA,1705,KAB. SELUMA,1705042,SELUMA BARAT,170508,Seluma Barat
17,BENGKULU,17,BENGKULU,1705,KAB. SELUMA,1705,KAB. SELUMA,1705043,SELUMA TIMUR,170509,Seluma Timur
17,BENGKULU,17,BENGKULU,1705,KAB. SELUMA,1705,KAB. SELUMA,1705044,SELUMA UTARA,170510,Seluma Utara
17,BENGKULU,17,BENGKULU,1705,KAB. SELUMA,1705,KAB. SELUMA,1705050,SUKARAJA,170501,Sukaraja
17,BENGKULU,17,BENGKULU,1705,KAB. SELUMA,1705,KAB. SELUMA,1705051,AIR PERIUKAN,170506,Air Periukan
17,BENGKULU,17,BENGKULU,1705,KAB. SELUMA,1705,KAB. SELUMA,1705052,LUBUK SANDI,170507,Lubuk Sandi
17,BENGKULU,17,BENGKULU,1706,KAB. MUKO MUKO,1706,KAB. MUKO MUKO,1706010,IPUH,170605,Ipuh
17,BENGKULU,17,BENGKULU,1706,KAB. MUKO MUKO,1706,KAB. MUKO MUKO,1706011,AIR RAMI,170607,Air Rami
17,BENGKULU,17,BENGKULU,1706,KAB. MUKO MUKO,1706,KAB. MUKO MUKO,1706012,MALIN DEMAN,170606,Malin Deman
17,BENGKULU,17,BENGKULU,1706,KAB. MUKO MUKO,1706,KAB. MUKO MUKO,1706020,PONDOK SUGUH,170604,Pondok Suguh
17,BENGKULU,17,BENGKULU,1706,KAB. MUKO MUKO,1706,KAB. MUKO MUKO,1706021,SUNGAI RUMBAI,170615,Sungai Rumbai
17,BENGKULU,17,BENGKULU,1706,KAB. MUKO MUKO,1706,KAB. MUKO MUKO,1706022,TERAMANG JAYA,170608,Teramang Jaya
17,BENGKULU,17,BENGKULU,1706,KAB. MUKO MUKO,1706,KAB. MUKO MUKO,1706030,TERAS TERUNJAM,170603,Teras Terunjam
17,BENGKULU,17,BENGKULU,1706,KAB. MUKO MUKO,1706,KAB. MUKO MUKO,1706031,PENARIK,170610,Penarik
17,BENGKULU,17,BENGKULU,1706,KAB. MUKO MUKO,1706,KAB. MUKO MUKO,1706032,SELAGAN RAYA,170609,Selagan Raya
17,BENGKULU,17,BENGKULU,1706,KAB. MUKO MUKO,1706,KAB. MUKO MUKO,1706040,KOTA MUKOMUKO,170602,Kota Mukomuko
17,BENGKULU,17,BENGKULU,1706,KAB. MUKO MUKO,1706,KAB. MUKO MUKO,1706041,AIR DIKIT,170614,Air Dikit
17,BENGKULU,17,BENGKULU,1706,KAB. MUKO MUKO,1706,KAB. MUKO MUKO,1706042,XIV KOTO,170611,XIV Koto
17,BENGKULU,17,BENGKULU,1706,KAB. MUKO MUKO,1706,KAB. MUKO MUKO,1706050,LUBUK PINANG,170601,Lubuk Pinang
17,BENGKULU,17,BENGKULU,1706,KAB. MUKO MUKO,1706,KAB. MUKO MUKO,1706051,AIR MANJUNTO,170613,Air Majunto
17,BENGKULU,17,BENGKULU,1706,KAB. MUKO MUKO,1706,KAB. MUKO MUKO,1706052,V KOTO,170612,V Koto
17,BENGKULU,17,BENGKULU,1707,KAB. LEBONG,1707,KAB. LEBONG,1707010,RIMBO PENGADANG,170705,Rimbo Pengadang
17,BENGKULU,17,BENGKULU,1707,KAB. LEBONG,1707,KAB. LEBONG,1707011,TOPOS,170706,Topos
17,BENGKULU,17,BENGKULU,1707,KAB. LEBONG,1707,KAB. LEBONG,1707020,LEBONG SELATAN,170704,Lebong Selatan
17,BENGKULU,17,BENGKULU,1707,KAB. LEBONG,1707,KAB. LEBONG,1707021,BINGIN KUNING,170707,Bingin Kuning
17,BENGKULU,17,BENGKULU,1707,KAB. LEBONG,1707,KAB. LEBONG,1707030,LEBONG TENGAH,170703,Lebong Tengah
17,BENGKULU,17,BENGKULU,1707,KAB. LEBONG,1707,KAB. LEBONG,1707031,LEBONG SAKTI,170708,Lebong Sakti
17,BENGKULU,17,BENGKULU,1707,KAB. LEBONG,1707,KAB. LEBONG,1707040,LEBONG ATAS,170702,Lebong Atas
17,BENGKULU,17,BENGKULU,1707,KAB. LEBONG,1707,KAB. LEBONG,1707042,TUBEI,170709,Tubei
17,BENGKULU,17,BENGKULU,1707,KAB. LEBONG,1707,KAB. LEBONG,1707050,LEBONG UTARA,170701,Lebong Utara
17,BENGKULU,17,BENGKULU,1707,KAB. LEBONG,1707,KAB. LEBONG,1707051,AMEN,170710,Amen
17,BENGKULU,17,BENGKULU,1707,KAB. LEBONG,1707,KAB. LEBONG,1707052,URAM JAYA,170711,Uram Jaya
17,BENGKULU,17,BENGKULU,1707,KAB. LEBONG,1707,KAB. LEBONG,1707053,PINANG BELAPIS,170712,Pinang Belapis
17,BENGKULU,17,BENGKULU,1708,KAB. KEPAHIANG,1708,KAB. KEPAHIANG,1708010,MUARA KEMUMU,170808,Muara Kemumu
17,BENGKULU,17,BENGKULU,1708,KAB. KEPAHIANG,1708,KAB. KEPAHIANG,1708020,BERMANI ILIR,170801,Bermani Ilir
17,BENGKULU,17,BENGKULU,1708,KAB. KEPAHIANG,1708,KAB. KEPAHIANG,1708030,SEBERANG MUSI,170807,Seberang Musi
17,BENGKULU,17,BENGKULU,1708,KAB. KEPAHIANG,1708,KAB. KEPAHIANG,1708040,TEBAT KARAI,170803,Tebat Karai
17,BENGKULU,17,BENGKULU,1708,KAB. KEPAHIANG,1708,KAB. KEPAHIANG,1708050,KEPAHIANG,170804,Kepahiang
17,BENGKULU,17,BENGKULU,1708,KAB. KEPAHIANG,1708,KAB. KEPAHIANG,1708060,KABA WETAN,170806,Kebawetan
17,BENGKULU,17,BENGKULU,1708,KAB. KEPAHIANG,1708,KAB. KEPAHIANG,1708070,UJAN MAS,170802,Ujan Mas
17,BENGKULU,17,BENGKULU,1708,KAB. KEPAHIANG,1708,KAB. KEPAHIANG,1708080,MERIGI,170805,Merigi
17,BENGKULU,17,BENGKULU,1709,KAB. BENGKULU TENGAH,1709,KAB. BENGKULU TENGAH,1709010,TALANG EMPAT,170902,Talang Empat
17,BENGKULU,17,BENGKULU,1709,KAB. BENGKULU TENGAH,1709,KAB. BENGKULU TENGAH,1709011,SEMIDANG LAGAN,170911,Semidang Lagan
17,BENGKULU,17,BENGKULU,1709,KAB. BENGKULU TENGAH,1709,KAB. BENGKULU TENGAH,1709020,KARANG TINGGI,170901,Karang Tinggi
17,BENGKULU,17,BENGKULU,1709,KAB. BENGKULU TENGAH,1709,KAB. BENGKULU TENGAH,1709030,TABA PENANJUNG,170906,Taba Penanjung
17,BENGKULU,17,BENGKULU,1709,KAB. BENGKULU TENGAH,1709,KAB. BENGKULU TENGAH,1709031,MERIGI KELINDANG,170907,Merigi Kelindang
17,BENGKULU,17,BENGKULU,1709,KAB. BENGKULU TENGAH,1709,KAB. BENGKULU TENGAH,1709040,PAGAR JATI,170905,Pagar Jati
17,BENGKULU,17,BENGKULU,1709,KAB. BENGKULU TENGAH,1709,KAB. BENGKULU TENGAH,1709041,MERIGI SAKTI,170908,Merigi Sakti
17,BENGKULU,17,BENGKULU,1709,KAB. BENGKULU TENGAH,1709,KAB. BENGKULU TENGAH,1709050,PONDOK KELAPA,170903,Pondok Kelapa
17,BENGKULU,17,BENGKULU,1709,KAB. BENGKULU TENGAH,1709,KAB. BENGKULU TENGAH,1709051,PONDOK KUBANG,170909,Pondok Kubang
17,BENGKULU,17,BENGKULU,1709,KAB. BENGKULU TENGAH,1709,KAB. BENGKULU TENGAH,1709060,PEMATANG TIGA,170904,Pematang Tiga
17,BENGKULU,17,BENGKULU,1709,KAB. BENGKULU TENGAH,1709,KAB. BENGKULU TENGAH,1709061,BANG HAJI,170910,Bang Haji
17,BENGKULU,17,BENGKULU,1771,KOTA BENGKULU,1771,KOTA BENGKULU,1771010,SELEBAR,177101,Selebar
17,BENGKULU,17,BENGKULU,1771,KOTA BENGKULU,1771,KOTA BENGKULU,1771011,KAMPUNG MELAYU,177105,Kampung Melayu
17,BENGKULU,17,BENGKULU,1771,KOTA BENGKULU,1771,KOTA BENGKULU,1771020,GADING CEMPAKA,177102,Gading Cempaka
17,BENGKULU,17,BENGKULU,1771,KOTA BENGKULU,1771,KOTA BENGKULU,1771021,RATU AGUNG,177106,Ratu Agung
17,BENGKULU,17,BENGKULU,1771,KOTA BENGKULU,1771,KOTA BENGKULU,1771022,RATU SAMBAN,177107,Ratu Samban
17,BENGKULU,17,BENGKULU,1771,KOTA BENGKULU,1771,KOTA BENGKULU,1771023,SINGARAN PATI,177109,Singaran Pati
17,BENGKULU,17,BENGKULU,1771,KOTA BENGKULU,1771,KOTA BENGKULU,1771030,TELUK SEGARA,177103,Teluk Segara
17,BENGKULU,17,BENGKULU,1771,KOTA BENGKULU,1771,KOTA BENGKULU,1771031,SUNGAI SERUT,177108,Sungai Serut
17,BENGKULU,17,BENGKULU,1771,KOTA BENGKULU,1771,KOTA BENGKULU,1771040,MUARA BANGKA HULU,177104,Muara Bangka Hulu
18,LAMPUNG,18,LAMPUNG,1801,KAB. LAMPUNG BARAT,1804,KAB. LAMPUNG BARAT,1801040,BALIK BUKIT,180404,Balik Bukit
18,LAMPUNG,18,LAMPUNG,1801,KAB. LAMPUNG BARAT,1804,KAB. LAMPUNG BARAT,1801041,SUKAU,180411,Sukau
18,LAMPUNG,18,LAMPUNG,1801,KAB. LAMPUNG BARAT,1804,KAB. LAMPUNG BARAT,1801042,LUMBOK SEMINUNG,180422,Lumbok Seminung
18,LAMPUNG,18,LAMPUNG,1801,KAB. LAMPUNG BARAT,1804,KAB. LAMPUNG BARAT,1801050,BELALAU,180406,Belalau
18,LAMPUNG,18,LAMPUNG,1801,KAB. LAMPUNG BARAT,1804,KAB. LAMPUNG BARAT,1801051,SEKINCAU,180408,Sekincau
18,LAMPUNG,18,LAMPUNG,1801,KAB. LAMPUNG BARAT,1804,KAB. LAMPUNG BARAT,1801052,SUOH,180409,Suoh
18,LAMPUNG,18,LAMPUNG,1801,KAB. LAMPUNG BARAT,1804,KAB. LAMPUNG BARAT,1801053,BATU BRAK,180410,Batu Brak
18,LAMPUNG,18,LAMPUNG,1801,KAB. LAMPUNG BARAT,1804,KAB. LAMPUNG BARAT,1801054,PAGAR DEWA,180420,Pagar Dewa
18,LAMPUNG,18,LAMPUNG,1801,KAB. LAMPUNG BARAT,1804,KAB. LAMPUNG BARAT,1801055,BATU KETULIS,180421,Batu Ketulis
18,LAMPUNG,18,LAMPUNG,1801,KAB. LAMPUNG BARAT,1804,KAB. LAMPUNG BARAT,1801056,BANDAR NEGERI SUOH,180423,Bandar Negeri Suoh
18,LAMPUNG,18,LAMPUNG,1801,KAB. LAMPUNG BARAT,1804,KAB. LAMPUNG BARAT,1801060,SUMBER JAYA,180405,Sumber Jaya
18,LAMPUNG,18,LAMPUNG,1801,KAB. LAMPUNG BARAT,1804,KAB. LAMPUNG BARAT,1801061,WAY TENONG,180407,Way Tenong
18,LAMPUNG,18,LAMPUNG,1801,KAB. LAMPUNG BARAT,1804,KAB. LAMPUNG BARAT,1801062,GEDUNG SURIAN,180415,Gedung Surian
18,LAMPUNG,18,LAMPUNG,1801,KAB. LAMPUNG BARAT,1804,KAB. LAMPUNG BARAT,1801063,KEBUN TEBU,180418,Kebun Tebu
18,LAMPUNG,18,LAMPUNG,1801,KAB. LAMPUNG BARAT,1804,KAB. LAMPUNG BARAT,1801064,AIR HITAM,180419,Air Hitam
18,LAMPUNG,18,LAMPUNG,1802,KAB. TANGGAMUS,1806,KAB. TANGGAMUS,1802010,WONOSOBO,180603,Wonosobo
18,LAMPUNG,18,LAMPUNG,1802,KAB. TANGGAMUS,1806,KAB. TANGGAMUS,1802011,SEMAKA,180612,Semaka
18,LAMPUNG,18,LAMPUNG,1802,KAB. TANGGAMUS,1806,KAB. TANGGAMUS,1802012,BANDAR NEGERI SEMUONG,180625,Bandar Negeri Semuong
18,LAMPUNG,18,LAMPUNG,1802,KAB. TANGGAMUS,1806,KAB. TANGGAMUS,1802020,KOTA AGUNG,180601,Kota Agung
18,LAMPUNG,18,LAMPUNG,1802,KAB. TANGGAMUS,1806,KAB. TANGGAMUS,1802021,PEMATANG SAWA,180616,Pematang Sawa
18,LAMPUNG,18,LAMPUNG,1802,KAB. TANGGAMUS,1806,KAB. TANGGAMUS,1802022,KOTA AGUNG TIMUR,180619,Kota Agung Timur
18,LAMPUNG,18,LAMPUNG,1802,KAB. TANGGAMUS,1806,KAB. TANGGAMUS,1802023,KOTA AGUNG BARAT,180618,Kota Agung Barat
18,LAMPUNG,18,LAMPUNG,1802,KAB. TANGGAMUS,1806,KAB. TANGGAMUS,1802030,PULAU PANGGUNG,180604,Pulau Panggung
18,LAMPUNG,18,LAMPUNG,1802,KAB. TANGGAMUS,1806,KAB. TANGGAMUS,1802031,ULUBELU,180615,Ulu Belu
18,LAMPUNG,18,LAMPUNG,1802,KAB. TANGGAMUS,1806,KAB. TANGGAMUS,1802032,AIR NANINGAN,180626,Air Naningan
18,LAMPUNG,18,LAMPUNG,1802,KAB. TANGGAMUS,1806,KAB. TANGGAMUS,1802040,TALANG PADANG,180602,Talang Padang
18,LAMPUNG,18,LAMPUNG,1802,KAB. TANGGAMUS,1806,KAB. TANGGAMUS,1802041,SUMBEREJO,180613,Sumberejo
18,LAMPUNG,18,LAMPUNG,1802,KAB. TANGGAMUS,1806,KAB. TANGGAMUS,1802042,GISTING,180620,Gisting
18,LAMPUNG,18,LAMPUNG,1802,KAB. TANGGAMUS,1806,KAB. TANGGAMUS,1802043,GUNUNG ALIP,180621,Gunung Alip
18,LAMPUNG,18,LAMPUNG,1802,KAB. TANGGAMUS,1806,KAB. TANGGAMUS,1802050,PUGUNG,180611,Pugung
18,LAMPUNG,18,LAMPUNG,1802,KAB. TANGGAMUS,1806,KAB. TANGGAMUS,1802101,BULOK,180627,Bulok
18,LAMPUNG,18,LAMPUNG,1802,KAB. TANGGAMUS,1806,KAB. TANGGAMUS,1802110,CUKUH BALAK,180609,Cukuh Balak
18,LAMPUNG,18,LAMPUNG,1802,KAB. TANGGAMUS,1806,KAB. TANGGAMUS,1802111,KELUMBAYAN,180617,Kelumbayan
18,LAMPUNG,18,LAMPUNG,1802,KAB. TANGGAMUS,1806,KAB. TANGGAMUS,1802112,LIMAU,180624,Limau
18,LAMPUNG,18,LAMPUNG,1802,KAB. TANGGAMUS,1806,KAB. TANGGAMUS,1802113,KELUMBAYAN BARAT,180628,Kelumbayan Barat
18,LAMPUNG,18,LAMPUNG,1803,KAB. LAMPUNG SELATAN,1801,KAB. LAMPUNG SELATAN,1803060,NATAR,180104,Natar
18,LAMPUNG,18,LAMPUNG,1803,KAB. LAMPUNG SELATAN,1801,KAB. LAMPUNG SELATAN,1803070,JATI AGUNG,180113,Jati Agung
18,LAMPUNG,18,LAMPUNG,1803,KAB. LAMPUNG SELATAN,1801,KAB. LAMPUNG SELATAN,1803080,TANJUNG BINTANG,180105,Tanjung Bintang
18,LAMPUNG,18,LAMPUNG,1803,KAB. LAMPUNG SELATAN,1801,KAB. LAMPUNG SELATAN,1803081,TANJUNG SARI,180122,Tanjung Sari
18,LAMPUNG,18,LAMPUNG,1803,KAB. LAMPUNG SELATAN,1801,KAB. LAMPUNG SELATAN,1803090,KATIBUNG,180108,Katibung
18,LAMPUNG,18,LAMPUNG,1803,KAB. LAMPUNG SELATAN,1801,KAB. LAMPUNG SELATAN,1803091,MERBAU MATARAM,180118,Merbau Mataram
18,LAMPUNG,18,LAMPUNG,1803,KAB. LAMPUNG SELATAN,1801,KAB. LAMPUNG SELATAN,1803092,WAY SULAN,180123,Way Sulan
18,LAMPUNG,18,LAMPUNG,1803,KAB. LAMPUNG SELATAN,1801,KAB. LAMPUNG SELATAN,1803100,SIDOMULYO,180107,Sidomulyo
18,LAMPUNG,18,LAMPUNG,1803,KAB. LAMPUNG SELATAN,1801,KAB. LAMPUNG SELATAN,1803101,CANDIPURO,180117,Candipuro
18,LAMPUNG,18,LAMPUNG,1803,KAB. LAMPUNG SELATAN,1801,KAB. LAMPUNG SELATAN,1803102,WAY PANJI,180124,Way Panji
18,LAMPUNG,18,LAMPUNG,1803,KAB. LAMPUNG SELATAN,1801,KAB. LAMPUNG SELATAN,1803110,KALIANDA,180106,Kalianda
18,LAMPUNG,18,LAMPUNG,1803,KAB. LAMPUNG SELATAN,1801,KAB. LAMPUNG SELATAN,1803111,RAJABASA,180116,Raja Basa
18,LAMPUNG,18,LAMPUNG,1803,KAB. LAMPUNG SELATAN,1801,KAB. LAMPUNG SELATAN,1803120,PALAS,180110,Palas
18,LAMPUNG,18,LAMPUNG,1803,KAB. LAMPUNG SELATAN,1801,KAB. LAMPUNG SELATAN,1803121,SRAGI,180115,Sragi
18,LAMPUNG,18,LAMPUNG,1803,KAB. LAMPUNG SELATAN,1801,KAB. LAMPUNG SELATAN,1803130,PENENGAHAN,180109,Penengahan
18,LAMPUNG,18,LAMPUNG,1803,KAB. LAMPUNG SELATAN,1801,KAB. LAMPUNG SELATAN,1803131,KETAPANG,180114,Ketapang
18,LAMPUNG,18,LAMPUNG,1803,KAB. LAMPUNG SELATAN,1801,KAB. LAMPUNG SELATAN,1803132,BAKAUHENI,180121,Bakauheni
18,LAMPUNG,18,LAMPUNG,1804,KAB. LAMPUNG TIMUR,1807,KAB. LAMPUNG TIMUR,1804010,METRO KIBANG,180710,Metro Kibang
18,LAMPUNG,18,LAMPUNG,1804,KAB. LAMPUNG TIMUR,1807,KAB. LAMPUNG TIMUR,1804020,BATANGHARI,180706,Batanghari
18,LAMPUNG,18,LAMPUNG,1804,KAB. LAMPUNG TIMUR,1807,KAB. LAMPUNG TIMUR,1804030,SEKAMPUNG,180705,Sekampung
18,LAMPUNG,18,LAMPUNG,1804,KAB. LAMPUNG TIMUR,1807,KAB. LAMPUNG TIMUR,1804040,MARGATIGA,180711,Marga Tiga
18,LAMPUNG,18,LAMPUNG,1804,KAB. LAMPUNG TIMUR,1807,KAB. LAMPUNG TIMUR,1804050,SEKAMPUNG UDIK,180712,Sekampung Udik
18,LAMPUNG,18,LAMPUNG,1804,KAB. LAMPUNG TIMUR,1807,KAB. LAMPUNG TIMUR,1804060,JABUNG,180703,Jabung
18,LAMPUNG,18,LAMPUNG,1804,KAB. LAMPUNG TIMUR,1807,KAB. LAMPUNG TIMUR,1804061,PASIR SAKTI,180719,Pasir Sakti
18,LAMPUNG,18,LAMPUNG,1804,KAB. LAMPUNG TIMUR,1807,KAB. LAMPUNG TIMUR,1804062,WAWAY KARYA,180720,Waway Karya
18,LAMPUNG,18,LAMPUNG,1804,KAB. LAMPUNG TIMUR,1807,KAB. LAMPUNG TIMUR,1804063,MARGA SEKAMPUNG,180724,Marga Sekampung
18,LAMPUNG,18,LAMPUNG,1804,KAB. LAMPUNG TIMUR,1807,KAB. LAMPUNG TIMUR,1804070,LABUHAN MARINGGAI,180702,Labuhan Maringgai
18,LAMPUNG,18,LAMPUNG,1804,KAB. LAMPUNG TIMUR,1807,KAB. LAMPUNG TIMUR,1804071,MATARAM BARU,180716,Mataram Baru
18,LAMPUNG,18,LAMPUNG,1804,KAB. LAMPUNG TIMUR,1807,KAB. LAMPUNG TIMUR,1804072,BANDAR SRIBHAWONO,180715,Bandar Sribhawono
18,LAMPUNG,18,LAMPUNG,1804,KAB. LAMPUNG TIMUR,1807,KAB. LAMPUNG TIMUR,1804073,MELINTING,180717,Melinting
18,LAMPUNG,18,LAMPUNG,1804,KAB. LAMPUNG TIMUR,1807,KAB. LAMPUNG TIMUR,1804074,GUNUNG PELINDUNG,180718,Gunung Pelindung
18,LAMPUNG,18,LAMPUNG,1804,KAB. LAMPUNG TIMUR,1807,KAB. LAMPUNG TIMUR,1804080,WAY JEPARA,180707,Way Jepara
18,LAMPUNG,18,LAMPUNG,1804,KAB. LAMPUNG TIMUR,1807,KAB. LAMPUNG TIMUR,1804081,BRAJA SLEBAH,180722,Braja Selebah
